country,fifa_country,fcratings_country,group,fcratings_country_url,rank_in_country,player_name,player_url,position,club,club_url,ovr,pac,sho,pas,dri,def,phy,source_url
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,15,Abdullah Al Khaibari,https://www.fcratings.com/abdullah-al-khaibari-237721,CDM,Al-Nassr FC,https://www.fcratings.com/clubs/al-nassr-fc-112139,70,73,43,63,67,66,73,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,16,Ahmed Sharahili,https://www.fcratings.com/ahmed-sharahili-221658,CB,Al-Ittihad Club,https://www.fcratings.com/clubs/al-ittihad-club-607,69,66,33,60,63,69,68,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,17,Ali Lajami,https://www.fcratings.com/ali-lajami-228783,CB,Al Hilal SFC,https://www.fcratings.com/clubs/al-hilal-sfc-605,69,76,49,60,60,67,76,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,18,Abdulrahman Al Obud,https://www.fcratings.com/abdulrahman-al-obud-238043,RM,Al-Ittihad Club,https://www.fcratings.com/clubs/al-ittihad-club-607,69,91,61,59,71,45,58,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,19,Saleh Al Amri,https://www.fcratings.com/saleh-al-amri-223629,LM,Al-Khaleej FC,https://www.fcratings.com/clubs/al-khaleej-fc-112883,69,79,65,65,69,34,67,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,20,Salman Al Faraj,https://www.fcratings.com/salman-al-faraj-191269,CM,Neom SC,https://www.fcratings.com/clubs/neom-sc-131798,69,38,63,77,71,62,58,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,21,Ayman Yahya,https://www.fcratings.com/ayman-yahya-253440,RM,Al-Nassr FC,https://www.fcratings.com/clubs/al-nassr-fc-112139,69,84,61,61,68,64,67,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,22,Nawaf Boushal,https://www.fcratings.com/nawaf-boushal-254685,LB,Al-Nassr FC,https://www.fcratings.com/clubs/al-nassr-fc-112139,69,82,40,52,65,64,73,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,23,Sultan Mandash,https://www.fcratings.com/sultan-mandash-225976,RW,Al Hilal SFC,https://www.fcratings.com/clubs/al-hilal-sfc-605,69,82,60,62,72,37,61,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,24,Mohammed Al Kuwaykibi,https://www.fcratings.com/mohammed-al-kuwaykibi-224962,RM,Al Taawoun FC,https://www.fcratings.com/clubs/al-taawoun-fc-112393,69,83,66,64,71,27,57,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,25,Mohammed Al Buraik,https://www.fcratings.com/mohammed-al-buraik-221370,LB,Neom SC,https://www.fcratings.com/clubs/neom-sc-131798,68,70,56,72,68,62,64,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,26,Ali Al Bulayhi,https://www.fcratings.com/ali-al-bulayhi-229851,CB,Al Shabab Club,https://www.fcratings.com/clubs/al-shabab-club-111674,68,40,42,43,42,66,81,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,27,Saleh Al Shehri,https://www.fcratings.com/saleh-al-shehri-211173,ST,Al-Ittihad Club,https://www.fcratings.com/clubs/al-ittihad-club-607,68,66,66,52,63,28,73,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,28,Nasser Al Dawsari,https://www.fcratings.com/nasser-al-dawsari-241938,CM,Al Hilal SFC,https://www.fcratings.com/clubs/al-hilal-sfc-605,68,68,60,71,69,62,71,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,29,Waleed Al Ahmed,https://www.fcratings.com/waleed-al-ahmed-248836,CB,Al Qadsiah FC,https://www.fcratings.com/clubs/al-qadsiah-fc-112391,68,64,30,46,47,66,73,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,30,Mansour Hamzi,https://www.fcratings.com/mansour-hamzi-220422,CDM,Al-Khaleej FC,https://www.fcratings.com/clubs/al-khaleej-fc-112883,67,80,64,61,71,61,69,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,31,Faisal Al Ghamdi,https://www.fcratings.com/faisal-al-ghamdi-260977,CM,Al-Ittihad Club,https://www.fcratings.com/clubs/al-ittihad-club-607,67,66,53,63,69,62,75,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,32,Muteb Al Harbi,https://www.fcratings.com/muteb-al-harbi-256331,LB,Al Hilal SFC,https://www.fcratings.com/clubs/al-hilal-sfc-605,67,93,54,62,67,56,60,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,33,Turki Al Ammar,https://www.fcratings.com/turki-al-ammar-241809,LB,Al Qadsiah FC,https://www.fcratings.com/clubs/al-qadsiah-fc-112391,67,73,57,63,69,62,63,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,34,Abdullah Al Salem,https://www.fcratings.com/abdullah-al-salem-211395,ST,Al Qadsiah FC,https://www.fcratings.com/clubs/al-qadsiah-fc-112391,67,65,66,60,66,52,76,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,35,Mukhtar Ali,https://www.fcratings.com/mukhtar-ali-232901,CDM,Al-Ettifaq Club,https://www.fcratings.com/clubs/al-ettifaq-club-112096,67,64,54,66,68,59,65,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,36,Ziyad Al Johani,https://www.fcratings.com/ziyad-al-johani-263182,CDM,Al-Ahli Saudi FC,https://www.fcratings.com/clubs/al-ahli-saudi-fc-112387,67,67,53,64,66,63,63,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,37,Jehad Thekri,https://www.fcratings.com/jehad-thekri-74699,CB,Al Qadsiah FC,https://www.fcratings.com/clubs/al-qadsiah-fc-112391,67,71,31,48,55,66,77,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,38,Marwan Al Sahafi,https://www.fcratings.com/marwan-al-sahafi-272303,ST,Royal Antwerp FC,https://www.fcratings.com/clubs/royal-antwerp-fc-230,67,87,63,53,69,47,60,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,39,Muhannad Al Saad,https://www.fcratings.com/muhannad-al-saad-278206,RM,Neom SC,https://www.fcratings.com/clubs/neom-sc-131798,66,82,58,57,72,27,43,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,40,Nader Al Sharari,https://www.fcratings.com/nader-al-sharari-255837,CB,Al-Nassr FC,https://www.fcratings.com/clubs/al-nassr-fc-112139,66,72,25,48,47,66,73,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,41,Yasser Al Shahrani,https://www.fcratings.com/yasser-al-shahrani-210603,LB,Al Qadsiah FC,https://www.fcratings.com/clubs/al-qadsiah-fc-112391,66,73,54,61,67,63,58,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,42,Ali Al Hassan,https://www.fcratings.com/ali-al-hassan-242863,CDM,Al-Nassr FC,https://www.fcratings.com/clubs/al-nassr-fc-112139,66,68,53,60,64,61,69,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,43,Abdulelah Al Khaibari,https://www.fcratings.com/abdulelah-al-khaibari-275549,LB,Al-Riyadh SC,https://www.fcratings.com/clubs/al-riyadh-sc-113037,66,75,51,58,62,60,67,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,44,Hussain Al Qahtani,https://www.fcratings.com/hussain-al-qahtani-239042,CM,Al Qadsiah FC,https://www.fcratings.com/clubs/al-qadsiah-fc-112391,66,55,59,66,65,59,65,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,45,Abdulfatah Adam,https://www.fcratings.com/abdulfatah-adam-242312,ST,Al Taawoun FC,https://www.fcratings.com/clubs/al-taawoun-fc-112393,66,77,64,50,66,26,64,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,46,Mohammed Khubrani,https://www.fcratings.com/mohammed-khubrani-228624,CB,Al-Khaleej FC,https://www.fcratings.com/clubs/al-khaleej-fc-112883,66,46,24,40,44,68,74,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,47,Hamad Al Yami,https://www.fcratings.com/hamad-al-yami-245268,RB,Al Hilal SFC,https://www.fcratings.com/clubs/al-hilal-sfc-605,66,85,56,59,65,58,58,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,48,Ahmed Al Ghamdi,https://www.fcratings.com/ahmed-al-ghamdi-259426,LM,Al-Ittihad Club,https://www.fcratings.com/clubs/al-ittihad-club-607,66,80,62,59,70,42,60,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,49,Abdulquddus Attiah,https://www.fcratings.com/abdulquddus-attiah-242352,GK,Al Taawoun FC,https://www.fcratings.com/clubs/al-taawoun-fc-112393,66,68,62,58,70,47,64,https://www.fcratings.com/nations/saudi-arabia-183
Saudi Arabia,Saudi Arabia,Saudi Arabia,H,https://www.fcratings.com/nations/saudi-arabia-183,50,Dhari Al Enazi,https://www.fcratings.com/dhari-al-enazi-272906,LB,Damac Club,https://www.fcratings.com/clubs/damac-club-113217,66,75,32,54,68,59,62,https://www.fcratings.com/nations/saudi-arabia-183
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,1,Alexia Putellas,https://www.fcratings.com/alexia-putellas-227203,CM,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,91,82,89,90,91,72,80,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,2,Aitana Bonmatí,https://www.fcratings.com/aitana-bonmati-241667,CM,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,91,85,87,86,91,77,75,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,3,Pedri,https://www.fcratings.com/pedri-251854,CM,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,90,77,75,86,90,78,77,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,4,Rodri,https://www.fcratings.com/rodri-231866,CDM,Manchester City F.C.,https://www.fcratings.com/clubs/manchester-city-fc-10,89,65,79,85,82,86,84,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,5,Lamine Yamal,https://www.fcratings.com/lamine-yamal-277643,RM,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,89,86,84,87,91,25,61,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,6,Mariona,https://www.fcratings.com/mariona-237288,CM,Arsenal W.F.C.,https://www.fcratings.com/clubs/arsenal-wfc-116009,89,78,84,86,90,76,79,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,7,Patri Guijarro,https://www.fcratings.com/patri-guijarro-237289,CDM,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,89,78,82,83,87,86,83,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,8,Mapi León,https://www.fcratings.com/mapi-leon-236479,CB,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,89,75,68,79,76,90,82,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,9,Irene Paredes,https://www.fcratings.com/irene-paredes-227190,CB,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,88,71,52,67,68,88,84,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,10,David Raya,https://www.fcratings.com/david-raya-220901,GK,Arsenal F.C.,https://www.fcratings.com/clubs/arsenal-fc-1,87,86,84,87,87,62,85,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,11,Claudia Pina,https://www.fcratings.com/claudia-pina-262531,LW,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,86,79,86,83,87,45,71,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,12,Ona Batlle,https://www.fcratings.com/ona-batlle-253436,RB,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,86,80,54,79,79,81,72,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,13,Joan García,https://www.fcratings.com/joan-garcia-259532,GK,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,86,85,85,80,88,46,84,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,14,Nico Williams,https://www.fcratings.com/nico-williams-256516,LM,Athletic club,https://www.fcratings.com/clubs/athletic-club-448,85,93,77,79,86,37,67,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,15,Fabián Ruiz,https://www.fcratings.com/fabian-ruiz-226271,CM,Paris Saint-Germain FC,https://www.fcratings.com/clubs/paris-saint-germain-fc-73,85,61,77,80,81,75,72,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,16,Marcos Llorente,https://www.fcratings.com/marcos-llorente-226161,RB,Atlético Madrid,https://www.fcratings.com/clubs/atletico-madrid-240,85,91,79,80,82,79,83,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,17,Marc Cucurella,https://www.fcratings.com/marc-cucurella-239231,LB,Chelsea,https://www.fcratings.com/clubs/chelsea-5,85,77,64,79,80,83,79,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,18,Grimaldo,https://www.fcratings.com/grimaldo-210035,LM,Bayer 04 Leverkusen,https://www.fcratings.com/clubs/bayer-04-leverkusen-32,85,72,77,87,85,74,66,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,19,Zubimendi,https://www.fcratings.com/zubimendi-248148,CDM,Arsenal F.C.,https://www.fcratings.com/clubs/arsenal-fc-1,85,66,71,81,81,81,75,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,20,Carvajal,https://www.fcratings.com/carvajal-204963,RB,Real Madrid CF,https://www.fcratings.com/clubs/real-madrid-cf-243,84,77,58,79,80,81,78,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,21,Unai Simón,https://www.fcratings.com/unai-simon-230869,GK,Athletic club,https://www.fcratings.com/clubs/athletic-club-448,84,83,80,76,84,49,82,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,22,De Gea,https://www.fcratings.com/de-gea-193080,GK,ACF Fiorentina,https://www.fcratings.com/clubs/acf-fiorentina-110374,84,85,76,71,87,46,84,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,23,Iñigo Martínez,https://www.fcratings.com/inigo-martinez-204525,CB,Al-Nassr FC,https://www.fcratings.com/clubs/al-nassr-fc-112139,84,71,57,72,67,84,80,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,24,Dani Olmo,https://www.fcratings.com/dani-olmo-244260,CAM,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,84,74,79,81,85,51,60,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,25,Olga Carmona,https://www.fcratings.com/olga-carmona-262457,LB,Paris Saint-Germain FC Women,https://www.fcratings.com/clubs/paris-saint-germain-fc-women-116034,84,88,74,78,80,79,74,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,26,Cata Coll,https://www.fcratings.com/cata-coll-268942,GK,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,84,83,81,76,87,53,82,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,27,Salma Paralluelo,https://www.fcratings.com/salma-paralluelo-269404,LW,FC Barcelona Femení,https://www.fcratings.com/clubs/fc-barcelona-femeni-116325,84,92,84,78,83,46,77,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,28,Isco,https://www.fcratings.com/isco-197781,CAM,Real Betis,https://www.fcratings.com/clubs/real-betis-449,84,64,79,85,85,59,60,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,29,Esther,https://www.fcratings.com/esther-233244,ST,Gotham FC,https://www.fcratings.com/clubs/gotham-fc-116310,84,80,84,72,83,31,72,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,30,Alba Redondo,https://www.fcratings.com/alba-redondo-246774,ST,Real Madrid Femenino,https://www.fcratings.com/clubs/real-madrid-femenino-116326,84,84,85,70,84,26,64,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,31,Aleix García,https://www.fcratings.com/aleix-garcia-228813,CM,Bayer 04 Leverkusen,https://www.fcratings.com/clubs/bayer-04-leverkusen-32,84,65,75,85,84,75,68,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,32,Ferran Torres,https://www.fcratings.com/ferran-torres-241461,LW,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,84,84,84,78,83,40,74,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,33,Mikel Merino,https://www.fcratings.com/mikel-merino-225193,CM,Arsenal F.C.,https://www.fcratings.com/clubs/arsenal-fc-1,83,53,79,80,80,81,80,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,34,Gavi,https://www.fcratings.com/gavi-264240,CM,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,83,76,66,78,85,68,70,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,35,Balde,https://www.fcratings.com/balde-263578,LB,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,83,90,50,75,80,78,68,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,36,Athenea,https://www.fcratings.com/athenea-259372,RW,Real Madrid Femenino,https://www.fcratings.com/clubs/real-madrid-femenino-116326,83,86,78,75,83,25,72,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,37,Pablo Barrios,https://www.fcratings.com/pablo-barrios-272449,CM,Atlético Madrid,https://www.fcratings.com/clubs/atletico-madrid-240,83,82,71,78,83,75,77,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,38,Oyarzabal,https://www.fcratings.com/oyarzabal-230142,ST,Real Sociedad,https://www.fcratings.com/clubs/real-sociedad-457,83,73,85,81,83,45,73,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,39,Pau Cubarsí,https://www.fcratings.com/pau-cubarsi-278046,CB,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,83,75,44,67,78,84,77,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,40,Fermín,https://www.fcratings.com/fermin-277179,CAM,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,83,79,82,79,83,63,70,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,41,Eric García,https://www.fcratings.com/eric-garcia-245037,CB,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,83,79,58,75,76,85,81,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,42,Sancet,https://www.fcratings.com/sancet-244675,CAM,Athletic club,https://www.fcratings.com/clubs/athletic-club-448,82,76,80,80,84,69,81,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,43,Álex Baena,https://www.fcratings.com/alex-baena-257279,LM,Atlético Madrid,https://www.fcratings.com/clubs/atletico-madrid-240,82,79,76,83,81,66,68,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,44,Vivian,https://www.fcratings.com/vivian-248550,CB,Athletic club,https://www.fcratings.com/clubs/athletic-club-448,82,77,50,61,68,82,83,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,45,Álex Remiro,https://www.fcratings.com/alex-remiro-227127,GK,Real Sociedad,https://www.fcratings.com/clubs/real-sociedad-457,82,83,78,80,83,45,82,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,46,Iago Aspas,https://www.fcratings.com/iago-aspas-192629,RW,RC Celta de Vigo,https://www.fcratings.com/clubs/rc-celta-de-vigo-450,82,75,84,81,83,37,62,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,47,Pedro Porro,https://www.fcratings.com/pedro-porro-243576,RB,Tottenham Hotspur F.C.,https://www.fcratings.com/clubs/tottenham-hotspur-fc-18,82,78,73,81,80,77,76,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,48,Misa,https://www.fcratings.com/misa-258789,GK,Real Madrid Femenino,https://www.fcratings.com/clubs/real-madrid-femenino-116326,82,84,77,77,80,61,84,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,49,Leila Ouahabi,https://www.fcratings.com/leila-ouahabi-233150,LB,Manchester City W.F.C.,https://www.fcratings.com/clubs/manchester-city-wfc-116017,82,73,52,71,72,81,74,https://www.fcratings.com/nations/spain-45
Spain,Spain,Spain,H,https://www.fcratings.com/nations/spain-45,50,Maria Méndez,https://www.fcratings.com/maria-mendez-271944,CB,Real Madrid Femenino,https://www.fcratings.com/clubs/real-madrid-femenino-116326,82,74,53,69,66,82,77,https://www.fcratings.com/nations/spain-45
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,1,Federico Valverde,https://www.fcratings.com/federico-valverde-239053,CM,Real Madrid CF,https://www.fcratings.com/clubs/real-madrid-cf-243,89,90,85,84,84,82,85,https://www.fcratings.com/nations/uruguay-60
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,2,José María Giménez,https://www.fcratings.com/jose-maria-gimenez-216460,CB,Atlético Madrid,https://www.fcratings.com/clubs/atletico-madrid-240,83,71,46,60,62,84,81,https://www.fcratings.com/nations/uruguay-60
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,3,Lucas Torreira,https://www.fcratings.com/lucas-torreira-223959,CDM,Galatasaray S.K.,https://www.fcratings.com/clubs/galatasaray-sk-325,82,74,72,78,78,79,76,https://www.fcratings.com/nations/uruguay-60
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,4,Ronald Araujo,https://www.fcratings.com/ronald-araujo-253163,CB,FC Barcelona,https://www.fcratings.com/clubs/fc-barcelona-241,81,79,54,64,59,79,82,https://www.fcratings.com/nations/uruguay-60
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,5,Mauro Arambarri,https://www.fcratings.com/mauro-arambarri-232665,CM,Getafe CF,https://www.fcratings.com/clubs/getafe-cf-1860,80,69,78,76,78,80,80,https://www.fcratings.com/nations/uruguay-60
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,6,Rodrigo Bentancur,https://www.fcratings.com/rodrigo-bentancur-227535,CDM,Tottenham Hotspur F.C.,https://www.fcratings.com/clubs/tottenham-hotspur-fc-18,80,64,68,78,77,78,72,https://www.fcratings.com/nations/uruguay-60
Uruguay,Uruguay,Uruguay,H,https://www.fcratings.com/nations/uruguay-60,7,Rodrigo Zalazar,https://www.fcratings.com/rodrigo-zalazar-251377,CAM,S.C. Braga,https://www.fcratings.com/clubs/sc-braga-1896,80,80,83,79,80,66,75,https://www.fcratings.com/nations/uruguay-60
