fifa_version,fifa_update_date,nationality_name,short_name,long_name,player_positions,nation_position,overall,potential,value_eur,age
16,2015-08-28,Venezuela,S. Rondón,José Salomón Rondón Giménez,ST,ST,80,83,18000000.0,25
16,2015-08-28,Italy,S. El Shaarawy,Stephan El Shaarawy,LW,LW,80,86,20000000.0,22
16,2015-08-28,Netherlands,D. Blind,Daley Blind,"CDM, LB, CM",LB,80,84,15500000.0,25
16,2015-08-28,Turkey,G. Töre,Gökhan Töre,"RM, LM",RM,80,85,19000000.0,23
16,2015-08-28,Belgium,R. Lukaku,Romelu Lukaku Menama,ST,SUB,80,86,20000000.0,22
16,2015-08-28,Germany,A. Schürrle,André Schürrle,"LM, RM, CF",SUB,80,83,18000000.0,24
16,2015-08-28,Switzerland,X. Shaqiri,Xherdan Shaqiri,"RM, CAM, LM",RW,80,84,18500000.0,23
16,2015-08-28,England,P. Jones,Phil Jones,"CB, RB",SUB,80,84,16000000.0,23
16,2015-08-28,Cameroon,J. Matip,Joël Andre Job Matip,"CB, CDM",LCB,80,83,15500000.0,23
16,2015-08-28,Côte d'Ivoire,S. Aurier,Serge Alain Stéphane Aurier,"RB, RM, CB",RB,80,85,16000000.0,22
16,2015-08-28,Spain,Marc Bartra,Marc Bartra Aregall,"CB, RB",SUB,80,85,16500000.0,24
16,2015-08-28,Netherlands,B. Martins Indi,Bruno Maximiliano Martins Indi,CB,LCB,80,85,16500000.0,23
16,2015-08-28,Spain,Paco Alcácer,Francisco Alcácer García,"ST, CF",SUB,80,88,21500000.0,21
16,2015-08-28,Germany,K. Volland,Kevin Volland,"RM, ST, CF",SUB,80,85,19000000.0,22
16,2015-08-28,Peru,A. Carrillo,André Martín Carrillo Díaz,"RM, LM",RW,80,85,19000000.0,24
16,2015-08-28,Russia,O. Shatov,Oleg Shatov,"LW, CAM, RW",RM,80,83,18500000.0,24
16,2015-08-28,Greece,A. Samaris,Andreas Samaris,CDM,CDM,80,84,15000000.0,26
16,2015-08-28,Netherlands,Q. Promes,Quincy Anton Promes,"RW, RM, LW",SUB,80,87,20500000.0,23
16,2015-08-28,Egypt,M. Salah,Mohamed Salah Ghaly,RW,RM,80,87,20500000.0,23
16,2015-08-28,Portugal,André Gomes,André Filipe Tavares Gomes,"CM, CAM, CDM",SUB,80,87,20000000.0,21
16,2015-08-28,Turkey,B. Yılmaz,Burak Yılmaz,ST,ST,79,79,10000000.0,29
16,2015-08-28,Turkey,M. Topal,Mehmet Topal,CDM,LDM,79,79,7500000.0,29
16,2015-08-28,Portugal,Bruno Alves,Bruno Eduardo Regufe Alves,CB,RCB,79,79,4500000.0,33
16,2015-08-28,Russia,V. Berezutskiy,Vasiliy Berezutskiy,CB,RCB,79,79,4500000.0,33
16,2015-08-28,France,C. Jallet,Christophe Jallet,RB,RB,79,79,6500000.0,31
16,2015-08-28,Chile,J. Valdivia,Jorge Luís Valdivia Toro,"CAM, CF",CAM,79,79,,31
16,2015-08-28,France,B. Sagna,Bacary Sagna,RB,SUB,79,79,5500000.0,32
16,2015-08-28,United States,B. Guzan,Bradley Guzan,GK,GK,79,79,8500000.0,30
16,2015-08-28,Ecuador,A. Valencia,Luis Antonio Valencia Mosquera,"RM, RB, RWB",SUB,79,79,9500000.0,29
16,2015-08-28,France,Y. Cabaye,Yohan Cabaye,"CDM, CM",SUB,79,79,7500000.0,29
16,2015-08-28,Argentina,E. Lamela,Erik Lamela,"RM, CAM",SUB,79,85,14000000.0,23
16,2015-08-28,Mexico,G. dos Santos,Giovani dos Santos Ramírez,"ST, CF, LW, RW",SUB,79,82,13000000.0,26
16,2015-08-28,Netherlands,T. Krul,Tim Krul,GK,SUB,79,79,8500000.0,27
16,2015-08-28,Côte d'Ivoire,C. Tioté,Cheik Ismaël Tioté,"CDM, CM",LDM,79,79,7500000.0,29
16,2015-08-28,Italy,D. Astori,Davide Astori,CB,SUB,79,79,8000000.0,28
16,2015-08-28,Mexico,H. Moreno,Héctor Alfredo Moreno Herrera,CB,LCB,79,80,9500000.0,27
16,2015-08-28,Austria,Z. Junuzović,Zlatko Junuzović,"CM, CAM, CDM, LM",CAM,79,80,11000000.0,27
16,2015-08-28,Netherlands,J. Lens,Jeremain Marciano Lens,LW,SUB,79,79,10500000.0,27
16,2015-08-28,Portugal,Antunes,Vitorino Gabriel Pacheco Antunes,LB,SUB,79,79,,28
16,2015-08-28,Brazil,Luiz Adriano,Luiz Adriano de Souza da Silva,ST,SUB,79,79,10500000.0,28
16,2015-08-28,Côte d'Ivoire,M. Gradel,Max-Alain Gradel,"LW, RW, ST",SUB,79,81,12000000.0,27
16,2015-08-28,England,J. Henderson,Jordan Henderson,"CM, CDM, RM",RCM,79,84,13000000.0,25
16,2015-08-28,Greece,K. Papadopoulos,Kyriakos Papadopoulos,CB,SUB,79,84,12000000.0,23
16,2015-08-28,England,D. Welbeck,Daniel Nii Tackie Mensah Welbeck,"ST, LM",SUB,79,84,14000000.0,24
16,2015-08-28,Poland,W. Szczęsny,Wojciech Tomasz Szczęsny,GK,SUB,79,82,10500000.0,25
16,2015-08-28,Russia,A. Dzyuba,Artem Dzyuba,ST,ST,79,82,13000000.0,26
16,2015-08-28,Russia,A. Dzagoev,Alan Dzagoev,"LM, CDM, CAM, RM",LCM,79,82,12500000.0,25
16,2015-08-28,Côte d'Ivoire,S. Doumbia,Seydou Doumbia,ST,LW,79,80,12000000.0,27
16,2015-08-28,Netherlands,B. Dost,Bas Leon Dost,ST,SUB,79,81,12500000.0,26
16,2015-08-28,Netherlands,L. de Jong,Luuk de Jong,ST,SUB,79,82,13500000.0,24
16,2015-08-28,England,C. Smalling,Chris Smalling,"CB, RB",LCB,79,84,11500000.0,25
16,2015-08-28,Italy,C. Immobile,Ciro Immobile,ST,ST,79,82,13000000.0,25
16,2015-08-28,Brazil,Neto,Norberto Murara Neto,GK,SUB,79,83,11000000.0,25
16,2015-08-28,Colombia,T. Gutiérrez,Teófilo Antonio Gutiérrez Roncancio,ST,LS,79,79,9500000.0,30
16,2015-08-28,Cameroon,V. Aboubakar,Vincent Paté Aboubakar,ST,LS,79,84,14000000.0,23
16,2015-08-28,England,R. Barkley,Ross Barkley,"CAM, LM",SUB,79,87,15500000.0,21
16,2015-08-28,Belgium,N. Chadli,Nacer Chadli,"LM, LW",SUB,79,82,12500000.0,25
16,2015-08-28,Netherlands,D. Klaassen,Davy Klaassen,"CAM, CM",SUB,79,85,14000000.0,22
16,2015-08-28,Germany,C. Kramer,Christoph Kramer,"CDM, CM",SUB,79,84,12000000.0,24
16,2015-08-28,Spain,Bernat,Juan Bernat Velasco,"LB, LM",SUB,79,83,11000000.0,22
16,2015-08-28,Italy,F. Vázquez,Franco Damián Vázquez,"CF, CAM",SUB,79,82,12500000.0,26
16,2015-08-28,France,N. Fékir,Nabil Fékir,"ST, CAM, RW, LW",SUB,79,85,14500000.0,21
16,2015-08-28,Portugal,Ricardo Carvalho,Ricardo Alberto Silveira de Carvalho,CB,LCB,78,78,,37
16,2015-08-28,Sweden,K. Källström,Kim Källström,"CM, CDM",SUB,78,78,6500000.0,32
16,2015-08-28,Sweden,J. Olsson,Jonas Olsson,CB,SUB,78,78,4900000.0,32
16,2015-08-28,Russia,Y. Zhirkov,Yuriy Zhirkov,"LM, LB, LW",SUB,78,78,7000000.0,31
16,2015-08-28,Denmark,M. Krohn-Dehli,Michael Krohn-Dehli,"CM, CDM",LCM,78,78,6500000.0,32
16,2015-08-28,Belgium,N. Lombaerts,Nicolas Lombaerts,CB,SUB,78,78,6000000.0,30
16,2015-08-28,Poland,Ł. Fabiański,Łukasz Fabiański,GK,GK,78,78,7000000.0,30
16,2015-08-28,South Africa,I. Khune,Itumeleng Khune,GK,GK,78,79,8000000.0,28
16,2015-08-28,Netherlands,K. Vermeer,Kenneth Vermeer,GK,SUB,78,78,7000000.0,29
16,2015-08-28,Northern Ireland,J. Evans,Jonathan Grant Evans,CB,LCB,78,78,7000000.0,27
16,2015-08-28,Mexico,J. dos Santos,Jonathan dos Santos Ramírez,"RM, CM, CDM",CM,78,83,11000000.0,25
16,2015-08-28,Turkey,C. Erkin,Caner Erkin,"LB, LM",LB,78,80,8000000.0,26
16,2015-08-28,Belgium,S. Mignolet,Simon Luc Hildebert Mignolet,GK,SUB,78,78,7000000.0,27
16,2015-08-28,New Zealand,W. Reid,Winston Wiremu Reid,CB,RCB,78,78,7000000.0,26
16,2015-08-28,Colombia,D. Ospina,David Ospina Ramírez,GK,GK,78,81,8500000.0,26
16,2015-08-28,Sweden,P. Wernbloom,Pontus Wernbloom,CDM,LCM,78,78,6500000.0,29
16,2015-08-28,Sweden,M. Berg,Bengt Erik Marcus Berg,"ST, CF",RS,78,78,8500000.0,28
16,2015-08-28,Belgium,M. Fellaini,Marouane Fellaini-Bakkioui,"CM, CDM",RCM,78,78,8500000.0,27
16,2015-08-28,Colombia,C. Zapata,Cristian Eduardo Zapata Valencia,CB,RCB,78,78,6500000.0,28
16,2015-08-28,Paraguay,Ó. Cardozo,Oscar René Cardozo Marín,ST,SUB,78,78,7000000.0,32
16,2015-08-28,Italy,A. Ranocchia,Andrea Ranocchia,CB,SUB,78,79,8000000.0,27
16,2015-08-28,Portugal,Beto,António Alberto Bastos Pimparel,GK,SUB,78,78,6000000.0,33
16,2015-08-28,Switzerland,V. Stocker,Valentin Stocker,"CAM, LM",SUB,78,80,10000000.0,26
16,2015-08-28,France,M. Sissoko,Moussa Sissoko,"CAM, CM, RM",SUB,78,82,11000000.0,25
16,2015-08-28,Greece,K. Mitroglou,Konstantinos Mitroglou,ST,ST,78,78,9000000.0,27
16,2015-08-28,Greece,O. Karnezis,Orestis Spyridon Karnezis,GK,GK,78,78,7000000.0,29
16,2015-08-28,Cameroon,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,"ST, LM, RM",RS,78,80,10500000.0,26
16,2015-08-28,Netherlands,G. van der Wiel,Gregory van der Wiel,RB,RB,78,80,8000000.0,27
16,2015-08-28,Austria,M. Arnautović,Marko Arnautović,"LM, RM",LM,78,82,10500000.0,26
16,2015-08-28,Bulgaria,I. Popov,Ivelin Popov,"CAM, LM",CAM,78,81,10000000.0,27
16,2015-08-28,Austria,A. Dragović,Aleksandar Dragović,"CB, CDM",RCB,78,84,,24
16,2015-08-28,Turkey,M. Ekici,Mehmet Ekici,"CAM, CM",SUB,78,82,11000000.0,25
16,2015-08-28,Russia,A. Kokorin,Aleksandr Kokorin,"ST, CAM",SUB,78,82,11500000.0,24
16,2015-08-28,Uruguay,N. Lodeiro,Marcelo Nicolás Lodeiro Benítez,CAM,SUB,78,81,10500000.0,26
16,2015-08-28,Italy,M. Gabbiadini,Manolo Gabbiadini,"CAM, CF, RW",SUB,78,84,12000000.0,23
16,2015-08-28,Australia,M. Ryan,Mathew David Ryan,GK,GK,78,83,9500000.0,23
16,2015-08-28,Chile,C. Aránguiz,Charles Mariano Aránguiz Sandoval,"CM, CDM, RM",LCM,78,81,10000000.0,26
16,2015-08-28,Slovenia,J. Iličić,Josip Iličić,"CF, RW",RAM,78,78,8500000.0,27
16,2015-08-28,Portugal,Cédric,Cédric Ricardo Alves Soares,RB,SUB,78,82,9500000.0,23
16,2015-08-28,England,H. Kane,Harry Kane,"ST, CF",SUB,78,84,12000000.0,21
16,2015-08-28,Colombia,V. Ibarbo,Segundo Víctor Ibarbo Guerrero,"RW, ST",SUB,78,81,10500000.0,25
16,2015-08-28,Russia,D. Cheryshev,Denis Cheryshev,"LM, LW",LM,78,84,11500000.0,24
16,2015-08-28,Chile,E. Vargas,Eduardo Jesús Vargas Rojas,"RM, ST",LS,78,82,10500000.0,25
16,2015-08-28,Turkey,H. Çalhanoğlu,Hakan Çalhanoğlu,"CAM, CF, CM",CAM,78,83,11500000.0,21
16,2015-08-28,Belgium,Y. Ferreira Carrasco,Yannick Ferreira Carrasco,LM,SUB,78,84,11500000.0,21
16,2015-08-28,Brazil,Fabinho,Fábio Henrique Tavares,"RB, CDM",SUB,78,86,10500000.0,21
16,2015-08-28,Switzerland,F. Schär,Fabian Lukas Schär,CB,LCB,78,85,10500000.0,23
16,2015-08-28,Colombia,J. Quintero,Juan Fernando Quintero Paniagua,CAM,SUB,78,86,12500000.0,22
16,2015-08-28,Portugal,João Mário,João Mário Naval da Costa Eduardo,CM,SUB,78,85,12000000.0,22
16,2015-08-28,Russia,Y. Lodygin,Yuriy Lodygin,GK,SUB,78,83,9500000.0,25
16,2015-08-28,Uruguay,J. Giménez,José María Giménez de Vargas,CB,RCB,78,86,11000000.0,20
16,2015-08-28,Chile,D. Pizarro,David Marcelo Pizarro Cortes,"CM, CDM",SUB,77,77,2400000.0,35
16,2015-08-28,Turkey,H. Altıntop,Hamit Altıntop,"CDM, CAM, RM",SUB,77,77,4000000.0,32
16,2015-08-28,Russia,S. Ignashevich,Sergey Ignashevich,CB,LCB,77,77,1200000.0,35
16,2015-08-28,Slovenia,B. Cesar,Boštjan Cesar,CB,RCB,77,77,4000000.0,32
16,2015-08-28,Turkey,G. Gönül,Gökhan Gönül,RB,RB,77,77,4800000.0,30
16,2015-08-28,Germany,L. Podolski,Łukasz Józef Podolski,"LM, ST",SUB,77,77,6000000.0,30
16,2015-08-28,Italy,M. Pasqual,Manuel Pasqual,"LB, LM",SUB,77,77,2900000.0,33
16,2015-08-28,Mexico,H. Herrera,Héctor Miguel Herrera López,CM,RCM,77,81,8500000.0,25
16,2015-08-28,Côte d'Ivoire,S. Kalou,Salomon Armand Magloire Kalou,"ST, RM",SUB,77,77,7000000.0,29
16,2015-08-28,Netherlands,I. Afellay,Ibrahim Afellay,"LW, CAM, LM",SUB,77,77,6500000.0,29
16,2015-08-28,Italy,G. Pellè,Graziano Pellè,ST,SUB,77,77,7000000.0,29
16,2015-08-28,Turkey,S. Kaya,Semih Kaya,CB,RCB,77,80,7500000.0,24
16,2015-08-28,Denmark,D. Wass,Daniel Wass,"RM, CAM, RW",SUB,77,80,8500000.0,26
16,2015-08-28,Chile,M. Fernández,Matías Ariel Fernández Fernández,"CM, CAM",SUB,77,77,6500000.0,29
16,2015-08-28,Colombia,J. Zúñiga,Juan Camilo Zúñiga Mosquera,"LB, LM",RB,77,77,5000000.0,29
16,2015-08-28,Austria,M. Harnik,Martin Harnik,"RM, ST, LM",RM,77,77,6500000.0,28
16,2015-08-28,Greece,J. Holebas,José Holebas,"LB, LM",SUB,77,77,4400000.0,31
16,2015-08-28,Colombia,C. Sánchez,Carlos Alberto Sánchez Moreno,"CDM, CM",RDM,77,77,5000000.0,29
16,2015-08-28,Paraguay,R. Bobadilla,Raúl Marcelo Bobadilla,"ST, RM",SUB,77,77,7000000.0,28
16,2015-08-28,England,F. Delph,Fabian Delph,"CM, CDM",LCM,77,81,8500000.0,25
16,2015-08-28,Wales,J. Allen,Joseph Michael Allen,"CM, CDM",RCM,77,82,9000000.0,25
16,2015-08-28,Ecuador,J. Montero,Jefferson Antonio Montero Vite,"LW, LM",LM,77,81,9000000.0,25
16,2015-08-28,Peru,C. Zambrano,Carlos Augusto Zambrano Ochandarte,CB,RCB,77,79,7000000.0,25
16,2015-08-28,Ecuador,C. Noboa,Christian Fernando Noboa Tello,"CDM, CAM, CM",RDM,77,77,5000000.0,30
16,2015-08-28,Chile,M. Isla,Mauricio Aníbal Isla Isla,"RB, RM",RB,77,78,6500000.0,27
16,2015-08-28,Switzerland,A. Mehmedi,Admir Mehmedi,"CF, ST, LM",SUB,77,82,9500000.0,24
16,2015-08-28,Turkey,V. Şen,Volkan Şen,"RM, LM",SUB,77,78,7500000.0,27
16,2015-08-28,Germany,S. Rudy,Sebastian Rudy,"CM, CDM, RB",RB,77,80,8500000.0,25
16,2015-08-28,Turkey,O. Şahan,Olcay Şahan,"LM, RM, CAM",SUB,77,77,6500000.0,28
16,2015-08-28,Italy,A. Bertolacci,Andrea Bertolacci,CM,LCM,77,81,9000000.0,24
16,2015-08-28,Netherlands,L. Narsingh,Luciano Narsingh,RW,SUB,77,80,9000000.0,24
16,2015-08-28,Mexico,J. Corona,Jesús Manuel Corona Ruíz,"RW, LW",SUB,77,84,10000000.0,22
16,2015-08-28,Switzerland,H. Seferović,Haris Seferović,"ST, LM",ST,77,81,9500000.0,23
16,2015-08-28,Paraguay,H. Pérez,Hernán Arsenio Pérez González,"RM, LM, CAM",SUB,77,81,8500000.0,26
16,2015-08-28,Netherlands,J. Bruma,Jeffrey Bruma,CB,SUB,77,81,7500000.0,23
16,2015-08-28,Slovenia,K. Kampl,Kevin Kampl,"RM, CAM, CM",CAM,77,81,9000000.0,24
16,2015-08-28,Switzerland,J. Drmić,Josip Drmić,ST,LW,77,82,9500000.0,22
16,2015-08-28,Brazil,Casemiro,Carlos Henrique Venancio Casimiro,CDM,SUB,77,81,7500000.0,23
16,2015-08-28,Argentina,A. Marchesín,Agustín Federico Marchesín,GK,SUB,77,78,6500000.0,27
16,2015-08-28,Colombia,J. Murillo,Jeison Fabián Murillo Cerón,CB,LCB,77,83,8000000.0,23
16,2015-08-28,Denmark,J. Vestergaard,Jannik Vestergaard,CB,SUB,77,81,7500000.0,22
16,2015-08-28,Denmark,V. Fischer,Viktor Gorridsen Fischer,LW,SUB,77,84,10000000.0,21
16,2015-08-28,Denmark,J. Okore,Tetchi Jores Charlemagne Ulrich Okore,CB,SUB,77,84,8500000.0,22
16,2015-08-28,France,K. Zouma,Kurt Happy Zouma,"CB, RB",SUB,77,87,10000000.0,20
16,2015-08-28,Poland,A. Milik,Arkadiusz Krystian Milik,ST,RS,77,84,10000000.0,21
16,2015-08-28,Romania,V. Chiricheş,Vlad Iulian Chiricheș,"CB, RB",RCB,77,80,7000000.0,25
16,2015-08-28,England,L. Shaw,Luke Shaw,LB,SUB,77,88,9500000.0,19
16,2015-08-28,Germany,M. Ginter,Matthias Ginter,"CB, CDM",SUB,77,85,9000000.0,21
16,2015-08-28,Netherlands,J. Veltman,Joël Ivo Veltman,CB,SUB,77,82,8000000.0,23
16,2015-08-28,Germany,J. Hector,Jonas Hector,LB,LB,77,81,7500000.0,25
16,2015-08-28,Austria,K. Wimmer,Kevin Wimmer,CB,SUB,77,83,8000000.0,22
16,2015-08-28,Romania,A. Maxim,Alexandru Iulian Maxim,"CAM, CF",CAM,77,79,8500000.0,24
16,2015-08-28,Uruguay,D. Rolán,Diego Alejandro Rolan Silva,"ST, RM",RS,77,82,9500000.0,22
16,2015-08-28,Portugal,Eliseu,Eliseu Pereira dos Santos,LB,LB,76,76,3300000.0,31
16,2015-08-28,United States,N. Rimando,Nick Rimando,GK,SUB,76,76,2300000.0,36
16,2015-08-28,Peru,C. Pizarro,Claudio Miguel Pizarro Bossio,"ST, CAM",ST,76,76,,36
16,2015-08-28,Côte d'Ivoire,A. Boka,Arthur Etienne Boka,LB,LB,76,76,3000000.0,32
16,2015-08-28,England,R. Green,Robert Green,GK,SUB,76,76,3100000.0,35
16,2015-08-28,Poland,A. Boruc,Artur Boruc,GK,SUB,76,76,3100000.0,35
16,2015-08-28,Turkey,E. Gülüm,Ersan Adem Gülüm,CB,SUB,76,76,4100000.0,28
16,2015-08-28,Scotland,S. Brown,Scott Brown,"CDM, CM",RDM,76,76,3800000.0,30
16,2015-08-28,Romania,R. Raţ,Răzvan Dincă Raț,"LB, LM",LB,76,76,1500000.0,34
16,2015-08-28,Sweden,O. Wendt,Oscar Wendt,LB,LB,76,76,3900000.0,29
16,2015-08-28,Greece,V. Moras,Vangelis Moras,CB,SUB,76,76,2300000.0,33
16,2015-08-28,Cameroon,H. Bedimo,Henri Bedimo Nsamè,LB,LB,76,76,3300000.0,31
16,2015-08-28,Northern Ireland,S. Davis,Steven Davis,"CM, RM",CAM,76,76,4700000.0,30
16,2015-08-28,Republic of Ireland,A. McGeady,Aiden John McGeady,"RM, RW",LM,76,76,4900000.0,29
16,2015-08-28,Venezuela,J. Arango,Juan Fernando Arango Sáenz,"CM, LM",CM,76,76,1800000.0,35
16,2015-08-28,Switzerland,Gelson Fernandes,Gélson da Conceição Tavares Fernandes,"CDM, CM",SUB,76,76,4100000.0,28
16,2015-08-28,Switzerland,V. Behrami,Valon Behrami,"CDM, CM",CDM,76,76,3800000.0,30
16,2015-08-28,Italy,D. Padelli,Daniele Padelli,GK,SUB,76,76,4500000.0,29
16,2015-08-28,Switzerland,J. Djourou,Johan Danon Djourou-Gbadjere,CB,RCB,76,76,4100000.0,28
16,2015-08-28,Scotland,S. Naismith,Steven John Naismith,"CAM, RM, CF",CAM,76,76,5000000.0,28
16,2015-08-28,Scotland,S. Fletcher,Steven Fletcher,ST,ST,76,76,5500000.0,28
16,2015-08-28,Cameroon,S. M'Bia,Stéphane M'Bia Etoundi,"CDM, CM",RDM,76,76,4000000.0,29
16,2015-08-28,Argentina,F. Gago,Fernando Rubén Gago,CM,SUB,76,76,4900000.0,29
16,2015-08-28,Peru,J. Vargas,Juan Manuel Vargas Risco,"LM, LB",LB,76,76,4300000.0,31
16,2015-08-28,Uruguay,C. Rodríguez,Cristian Gabriel Rodríguez Barrotti,LM,LM,76,76,4900000.0,29
16,2015-08-28,Scotland,J. McArthur,James McArthur,"CDM, CM",SUB,76,76,4300000.0,27
16,2015-08-28,Uruguay,Á. Pereira,Álvaro Daniel Pereira Barragán,LB,LB,76,76,3900000.0,29
16,2015-08-28,Finland,P. Hetemaj,Perparim Hetemaj,"LM, CM",LCM,76,76,5000000.0,28
16,2015-08-28,Argentina,S. Romero,Sergio Germán Romero,GK,GK,76,76,4600000.0,28
16,2015-08-28,Austria,V. Kavlak,Veli Kavlak,"CDM, CM",SUB,76,79,5500000.0,26
16,2015-08-28,Turkey,M. Erdinç,Mevlüt Erdinç,ST,SUB,76,76,5500000.0,28
16,2015-08-28,Argentina,N. Guzmán,Nahuel Ignacio Guzmán,GK,SUB,76,76,4500000.0,29
16,2015-08-28,Slovenia,B. Jokič,Bojan Jokič,LB,LB,76,76,3900000.0,29
16,2015-08-28,United States,F. Johnson,Fabian Johnson,"LM, RB",LB,76,77,6000000.0,27
16,2015-08-28,Austria,S. Prödl,Sebastian Prödl,CB,SUB,76,76,4100000.0,28
16,2015-08-28,Greece,V. Torosidis,Vassilis Torosidis,"RB, LB",RB,76,76,3700000.0,30
16,2015-08-28,Australia,M. Jedinák,Mile Jedinák,"CDM, CM",CDM,76,76,3800000.0,30
16,2015-08-28,Norway,H. Nordtveit,Håvard Nordtveit,CDM,RCM,76,80,5500000.0,25
16,2015-08-28,Denmark,A. Bjelland,Andreas Bjelland,CB,SUB,76,76,4500000.0,26
16,2015-08-28,Czech Republic,T. Gebre Selassie,Theodor Gebre Selassie,"RB, RM, LB",SUB,76,76,4000000.0,28
16,2015-08-28,Russia,P. Mamaev,Pavel Mamaev,"CM, CDM, LM",SUB,76,78,6000000.0,26
16,2015-08-28,South Africa,O. Manyisa,Matthews Oupa Manyisa,"CM, CAM",RCM,76,78,6000000.0,26
16,2015-08-28,Austria,J. Baumgartlinger,Julian Baumgartlinger,CDM,RDM,76,77,4900000.0,27
16,2015-08-28,United States,O. Gonzalez,Omar Alejandro González,CB,SUB,76,79,5500000.0,26
16,2015-08-28,Romania,C. Pantilimon,Costel Fane Pantilimon,GK,SUB,76,76,4600000.0,28
16,2015-08-28,Turkey,A. Potuk,Alper Potuk,"LM, CAM",SUB,76,82,7000000.0,24
16,2015-08-28,Côte d'Ivoire,B. Dja Djédjé,Brice Dja Djédjé,"RB, RM",SUB,76,79,5500000.0,24
16,2015-08-28,Slovenia,J. Kurtić,Jasmin Kurtić,"CDM, CM",RDM,76,77,5000000.0,26
16,2015-08-28,United States,J. Brooks,John Anthony Brooks,CB,LCB,76,85,7000000.0,22
16,2015-08-28,Colombia,S. Arias,Santiago Arias Naranjo,RB,LB,76,81,6000000.0,23
16,2015-08-28,Mexico,R. Jiménez,Raúl Alonso Jiménez Rodríguez,ST,SUB,76,82,7500000.0,24
16,2015-08-28,Uruguay,C. Sánchez,Carlos Andrés Sánchez Arcosa,RM,RM,76,76,4700000.0,30
16,2015-08-28,Wales,B. Davies,Benjamin Thomas Davies,LB,SUB,76,82,6000000.0,22
16,2015-08-28,Italy,M. De Sciglio,Mattia De Sciglio,"LB, RB",RB,76,84,6500000.0,22
16,2015-08-28,Mexico,J. Vázquez,José Juan Vázquez Gómez,"CDM, CM",SUB,76,77,4900000.0,27
16,2015-08-28,Greece,D. Siovas,Dimitrios Siovas,"CB, CDM",SUB,76,78,5000000.0,26
16,2015-08-28,Colombia,P. Franco,Pedro Camilo Franco Ulloa,"CB, CDM",SUB,76,81,6000000.0,24
16,2015-08-28,Belgium,D. Origi,Divock Okoth Origi,"ST, LW, RW",SUB,76,86,8500000.0,20
16,2015-08-28,Belgium,Y. Tielemans,Youri Tielemans,"CM, CAM",SUB,76,90,10000000.0,18
16,2015-08-28,Ecuador,E. Valencia,Enner Remberto Valencia Lastra,ST,ST,76,79,6500000.0,25
16,2015-08-28,Switzerland,B. Embolo,Breel Donald Embolo,"ST, CF, RW",SUB,76,88,8000000.0,18
16,2015-08-28,Turkey,O. Tufan,Ozan Tufan,"CDM, RM",SUB,76,82,6000000.0,20
16,2015-08-28,Turkey,E. Belözoğlu,Emre Belözoğlu,"CM, CAM",SUB,75,75,2000000.0,34
16,2015-08-28,Republic of Ireland,S. Given,Shay Given,GK,GK,75,75,700000.0,39
16,2015-08-28,Republic of Ireland,J. O'Shea,John O'Shea,CB,RCB,75,75,1300000.0,34
16,2015-08-28,Wales,J. Collins,James Collins,CB,SUB,75,75,2700000.0,31
16,2015-08-28,Sweden,P. Nilsson,Per Nilsson,CB,SUB,75,75,2400000.0,32
16,2015-08-28,Paraguay,R. Santa Cruz,Roque Luis Santa Cruz Cantero,ST,LS,75,75,2700000.0,33
16,2015-08-28,Mexico,R. Márquez,Rafael Márquez Álvarez,CB,RCB,75,75,,36
16,2015-08-28,Scotland,C. Gordon,Craig Sinclair Gordon,GK,SUB,75,75,3100000.0,32
16,2015-08-28,Northern Ireland,G. McAuley,Gareth McAuley,CB,RCB,75,75,700000.0,35
16,2015-08-28,Czech Republic,J. Plašil,Jaroslav Plašil,"CM, CDM",LDM,75,75,2500000.0,33
16,2015-08-28,Chile,M. Pinilla,Mauricio Ricardo Pinilla Ferreira,ST,SUB,75,75,3600000.0,31
16,2015-08-28,Paraguay,N. Valdez,Nelson Antonio Haedo Valdez,"ST, CF",RS,75,75,3600000.0,31
16,2015-08-28,Hungary,Z. Gera,Zoltán Gera,"CAM, CM",RCM,75,75,,36
16,2015-08-28,Scotland,D. Fletcher,Darren Fletcher,"CM, CDM",SUB,75,75,3400000.0,31
16,2015-08-28,Paraguay,P. Da Silva,Paulo César Da Silva Barrios,CB,RCB,75,75,700000.0,35
16,2015-08-28,Scotland,D. Marshall,David Marshall,GK,GK,75,75,3400000.0,30
16,2015-08-28,Russia,A. Berezutskiy,Alexey Berezutskiy,"CB, RB, LB",SUB,75,75,1800000.0,33
16,2015-08-28,Russia,O. Kuzmin,Oleg Kuzmin,RB,SUB,75,75,1200000.0,34
16,2015-08-28,Republic of Ireland,W. Hoolahan,Wesley Hoolahan,"CAM, LM",CAM,75,75,2700000.0,33
16,2015-08-28,Norway,P. Skjelbred,Per Ciljan Skjelbred,"CM, CDM, CAM",LM,75,75,3900000.0,28
16,2015-08-28,Czech Republic,T. Sivok,Tomáš Sivok,CB,RCB,75,75,2700000.0,31
16,2015-08-28,Paraguay,J. Villar,Justo Wilmar Villar Viveros,GK,SUB,75,75,700000.0,38
16,2015-08-28,Venezuela,F. Amorebieta,Fernando Gabriel Amorebieta Mardaras,"CB, LB",LB,75,75,2900000.0,30
16,2015-08-28,Mexico,J. Orozco,Jonathan Emmanuel Orozco Domínguez,GK,SUB,75,75,3500000.0,29
