team,fifa_version,gk,def,mid,att,top11_overall,squad_overall,star_power,depth,value_log,avg_age_top11,n_players
Paraguay,15,72.0,71.25,74.75,77.66666666666667,75.0,70.78260869565217,78.33333333333333,66.91666666666667,0.0,31.818181818181817,23
Republic of Ireland,15,74.0,74.5,76.5,75.0,75.72727272727273,72.47826086956522,78.66666666666667,69.5,17.93373441024971,28.09090909090909,23
Finland,15,70.0,69.25,74.75,67.0,71.63636363636364,67.78260869565217,77.0,64.25,17.267876257871453,26.818181818181817,23
Cameroon,15,72.0,77.75,76.25,72.33333333333333,76.72727272727273,72.3913043478261,79.0,68.41666666666667,17.88282646492174,26.545454545454547,23
Northern Ireland,15,68.0,72.75,72.0,71.33333333333333,72.18181818181819,68.1304347826087,76.33333333333333,64.41666666666667,17.263273440590485,29.545454545454547,23
Hungary,15,70.0,68.75,73.0,71.33333333333333,71.45454545454545,68.69565217391305,76.0,66.16666666666667,16.832270247669946,27.0,23
South Africa,15,77.0,69.25,71.25,67.0,71.27272727272727,68.04347826086956,74.66666666666667,65.08333333333333,16.953176370790878,24.09090909090909,23
Bulgaria,15,73.0,67.0,71.5,65.0,70.0,66.69565217391305,73.66666666666667,63.666666666666664,16.538449437241677,25.90909090909091,23
Romania,15,74.0,74.25,74.0,73.33333333333333,74.27272727272727,71.56521739130434,76.0,69.08333333333333,17.5006329882946,27.09090909090909,23
Scotland,15,75.0,71.0,74.25,75.0,74.27272727272727,72.04347826086956,75.33333333333333,70.0,17.802177124949672,27.818181818181817,23
Australia,15,72.0,66.25,71.5,68.0,70.18181818181819,67.91304347826087,73.0,65.83333333333333,16.81747343095834,27.272727272727273,23
Korea Republic,15,73.0,71.5,73.25,72.66666666666667,72.9090909090909,69.65217391304348,75.33333333333333,66.66666666666667,17.391361309771806,25.0,23
Norway,15,71.0,70.25,73.5,71.66666666666667,72.81818181818181,70.26086956521739,75.0,67.91666666666667,17.473286292816688,25.636363636363637,23
Egypt,15,70.0,69.0,72.75,69.0,71.18181818181819,67.6086956521739,74.0,64.33333333333333,16.065749275960183,29.727272727272727,23
New Zealand,15,62.0,65.5,63.75,68.33333333333333,66.0909090909091,61.78260869565217,71.33333333333333,57.833333333333336,16.099422487577563,23.818181818181817,23
Bolivia,15,63.0,65.25,66.75,69.33333333333333,66.9090909090909,62.52173913043478,70.0,58.5,15.11706396273788,27.09090909090909,23
India,15,64.0,56.5,57.5,60.0,58.54545454545455,56.391304347826086,63.0,54.416666666666664,0.0,25.272727272727273,23
England,26,84.0,82.75,86.75,87.33333333333333,85.9090909090909,83.08695652173913,89.0,80.5,20.883171355308257,26.0,26
Germany,26,86.0,84.25,85.75,80.33333333333333,84.63636363636364,82.65217391304348,88.33333333333333,80.83333333333333,20.560746908625106,28.454545454545453,26
Morocco,26,82.0,82.25,79.25,80.0,80.9090909090909,77.3913043478261,84.33333333333333,74.16666666666667,19.71485981890568,28.727272727272727,26
Italy,26,89.0,84.5,85.25,82.33333333333333,84.9090909090909,82.34782608695652,87.66666666666667,80.0,20.626754937666888,27.272727272727273,26
Argentina,26,85.0,81.0,85.25,87.0,85.0,81.91304347826087,87.33333333333333,79.08333333333333,20.467728219112352,29.272727272727273,26
Spain,26,87.0,84.0,88.5,82.66666666666667,86.27272727272727,84.47826086956522,89.33333333333333,82.83333333333333,21.0016548632436,26.454545454545453,26
France,26,87.0,86.25,84.0,88.66666666666667,86.63636363636364,84.30434782608695,89.33333333333333,82.16666666666667,21.068627021692834,25.636363636363637,26
Portugal,26,84.0,84.25,86.25,83.0,85.27272727272727,82.69565217391305,87.33333333333333,80.33333333333333,20.709166913581107,27.818181818181817,26
Netherlands,26,78.0,85.25,85.5,79.66666666666667,84.72727272727273,82.26086956521739,87.66666666666667,80.0,20.542343302264488,27.09090909090909,26
Hungary,26,78.0,77.0,77.0,70.33333333333333,76.45454545454545,72.56521739130434,83.0,69.0,18.982294540253342,27.90909090909091,26
Norway,26,76.0,75.5,79.75,84.0,79.63636363636364,76.21739130434783,87.0,73.08333333333333,19.940631492072157,26.181818181818183,26
Scotland,26,72.0,77.0,80.75,75.66666666666667,78.18181818181819,74.65217391304348,82.66666666666667,71.41666666666667,19.198972982261125,28.272727272727273,26
Poland,26,79.0,76.5,77.25,79.66666666666667,78.63636363636364,75.69565217391305,82.33333333333333,73.0,19.0119336223673,28.636363636363637,26
Croatia,26,80.0,78.75,81.75,79.33333333333333,80.81818181818181,77.91304347826087,83.33333333333333,75.25,19.642984507908533,29.727272727272727,26
Sweden,26,74.0,77.5,78.5,85.33333333333333,80.0,76.95652173913044,86.0,74.16666666666667,19.97661239097325,24.363636363636363,26
United States,26,74.0,79.25,79.0,78.33333333333333,79.0,76.34782608695652,82.66666666666667,73.91666666666667,19.5341816483983,25.272727272727273,26
Denmark,26,79.0,78.75,81.25,77.66666666666667,79.54545454545455,77.91304347826087,81.66666666666667,76.41666666666667,19.705772602329347,28.545454545454547,26
Czechia,26,75.0,75.5,77.5,79.0,77.36363636363636,75.43478260869566,80.33333333333333,73.66666666666667,19.181953758230627,27.272727272727273,26
Romania,26,72.0,72.5,74.75,74.33333333333333,74.27272727272727,72.30434782608695,77.33333333333333,70.5,18.36411038188196,27.0,26
Ukraine,26,81.0,77.75,78.25,77.66666666666667,78.9090909090909,75.69565217391305,81.33333333333333,72.75,19.456530714433406,26.272727272727273,26
Ghana,26,73.0,75.25,80.5,74.66666666666667,77.36363636363636,74.17391304347827,82.0,71.25,18.967645420121265,26.727272727272727,26
Mexico,26,79.0,74.5,77.75,79.0,78.18181818181819,76.0,79.33333333333333,74.0,18.542013037977288,27.545454545454547,26
Qatar,26,70.0,68.75,74.25,72.33333333333333,72.18181818181819,68.34782608695652,77.0,64.83333333333333,0.0,31.727272727272727,26
Iceland,26,70.0,69.75,73.25,73.66666666666667,72.72727272727273,70.21739130434783,77.33333333333333,67.91666666666667,18.282567453303788,26.181818181818183,26
Republic of Ireland,26,79.0,76.25,74.5,73.33333333333333,75.45454545454545,73.65217391304348,78.0,72.0,18.714096348251907,26.545454545454547,26
Finland,26,81.0,68.0,74.25,72.33333333333333,73.18181818181819,70.08695652173913,77.0,67.25,17.68044195585857,28.545454545454547,26
Northern Ireland,26,68.0,74.5,71.25,66.0,71.81818181818181,69.1304347826087,75.0,66.66666666666667,18.071832250437442,24.90909090909091,26
Wales,26,72.0,76.25,74.0,73.0,75.27272727272727,72.43478260869566,77.66666666666667,69.83333333333333,18.53400943818794,27.454545454545453,26
Egypt,26,91.0,70.25,71.5,76.33333333333333,70.6,70.6,83.33333333333333,70.6,18.809813204216077,27.2,10
Uruguay,26,79.0,80.75,83.0,78.33333333333333,81.18181818181819,78.91304347826087,85.0,76.83333333333333,19.905915055191652,29.90909090909091,26
Belgium,26,89.0,80.0,84.0,83.33333333333333,83.72727272727273,81.17391304347827,87.0,78.83333333333333,20.314545437622463,30.0,26
Brazil,26,89.0,86.0,85.25,85.33333333333333,86.36363636363636,84.04347826086956,89.0,81.91666666666667,20.86650000589887,28.0,26
Slovenia,26,88.0,72.25,75.0,74.33333333333333,76.0909090909091,72.47826086956522,81.66666666666667,69.16666666666667,18.84839646099535,28.818181818181817,26
Nigeria,26,74.0,77.25,79.0,84.0,80.18181818181819,77.73913043478261,84.0,75.5,19.90364799460215,25.90909090909091,26
Switzerland,26,87.0,79.25,81.75,76.0,81.45454545454545,78.56521739130434,86.0,75.91666666666667,19.645338142409717,30.545454545454547,26
Georgia,26,84.0,70.5,74.25,79.33333333333333,76.18181818181819,72.0,82.66666666666667,68.16666666666667,19.256303572759066,25.90909090909091,26
Ecuador,26,74.0,80.75,76.75,71.5,77.18181818181819,74.04347826086956,85.33333333333333,71.16666666666667,19.51352644107875,26.0,26
Guinea,26,87.0,69.5,75.0,77.66666666666667,75.0,70.78260869565217,80.33333333333333,66.91666666666667,18.861931190295635,27.545454545454547,26
Türkiye,26,80.0,78.5,82.25,78.33333333333333,80.27272727272727,78.43478260869566,83.0,76.75,19.89108644998923,25.727272727272727,26
Korea Republic,26,75.0,74.66666666666667,75.5,79.66666666666667,77.0,74.17391304347827,82.0,71.58333333333333,18.973415776549306,29.636363636363637,26
Colombia,26,76.0,79.5,79.5,79.66666666666667,79.72727272727273,77.95652173913044,83.0,76.33333333333333,19.60799049043217,27.727272727272727,26
Cameroon,26,80.0,75.25,77.75,77.66666666666667,77.45454545454545,74.56521739130434,82.66666666666667,71.91666666666667,19.286940542220954,27.272727272727273,26
Algeria,26,84.0,76.75,79.75,78.66666666666667,79.0,76.65217391304348,81.66666666666667,74.5,19.457772179517068,27.363636363636363,26
Serbia,26,82.0,77.25,80.25,78.0,80.54545454545455,77.78260869565217,83.0,75.25,19.657023931213196,28.181818181818183,26
Canada,26,78.0,78.0,73.75,78.0,77.0909090909091,73.6086956521739,81.33333333333333,70.41666666666667,19.078848210794277,27.181818181818183,26
Slovakia,26,78.0,79.75,77.25,73.33333333333333,78.27272727272727,74.69565217391305,82.33333333333333,71.41666666666667,19.10478717986016,30.09090909090909,26
Kosovo,26,72.0,74.75,75.0,75.0,75.18181818181819,72.43478260869566,80.33333333333333,69.91666666666667,18.57125361103389,27.818181818181817,26
Armenia,26,83.0,61.0,74.0,67.66666666666667,69.22222222222223,69.22222222222223,76.66666666666667,69.22222222222223,17.217207847984756,28.77777777777778,9
Senegal,26,80.0,77.25,80.0,78.33333333333333,79.72727272727273,77.52173913043478,81.66666666666667,75.5,19.56585850494947,28.363636363636363,26
Saudi Arabia,26,72.0,72.5,76.0,69.0,73.36363636363636,71.30434782608695,77.33333333333333,69.41666666666667,18.15508628100665,28.363636363636363,26
Japan,26,74.0,76.5,81.25,76.33333333333333,79.27272727272727,77.17391304347827,82.0,75.25,19.56267175911425,27.636363636363637,26
New Zealand,26,71.0,70.0,69.75,72.66666666666667,71.0909090909091,68.0,76.0,65.16666666666667,17.829638804388264,26.545454545454547,26
Austria,26,82.0,80.5,78.75,74.5,79.0909090909091,77.17391304347827,81.33333333333333,75.41666666666667,19.469402266510865,27.181818181818183,26
Greece,26,79.0,76.75,78.25,78.0,78.0,76.1304347826087,80.66666666666667,74.41666666666667,19.455998182248162,25.636363636363637,26
Congo DR,26,82.0,76.0,73.25,80.0,76.36363636363636,73.47826086956522,81.0,70.83333333333333,18.816768690247933,27.363636363636363,26
Venezuela,26,73.0,71.75,74.25,73.0,73.72727272727273,71.3913043478261,77.33333333333333,69.25,18.329387496461877,29.363636363636363,26
Côte d'Ivoire,26,76.0,80.25,79.5,76.66666666666667,79.27272727272727,77.52173913043478,80.33333333333333,75.91666666666667,19.744833711194687,25.0,26
Burkina Faso,26,73.0,73.75,69.0,70.0,72.0909090909091,67.34782608695652,77.66666666666667,63.0,18.259337605294483,23.454545454545453,26
Gabon,26,81.0,66.0,69.25,80.0,70.1,70.1,79.66666666666667,70.1,17.68931237135144,27.6,10
Bosnia and Herzegovina,26,77.0,74.75,75.5,78.0,76.36363636363636,73.47826086956522,80.0,70.83333333333333,18.522108545617943,30.363636363636363,26
Tunisia,26,80.0,72.25,74.75,69.33333333333333,72.9090909090909,69.78260869565217,76.66666666666667,66.91666666666667,18.112455783879327,26.545454545454547,26
Mozambique,26,79.0,74.0,78.0,68.0,73.5,73.5,75.33333333333333,73.5,17.437181289122726,27.25,4
North Macedonia,26,79.0,67.0,72.0,68.0,70.81818181818181,67.72222222222223,76.66666666666667,62.857142857142854,17.499251834222086,28.818181818181817,18
Paraguay,26,72.0,75.0,75.25,75.66666666666667,75.63636363636364,74.1304347826087,77.66666666666667,72.75,18.54112689702823,30.636363636363637,26
Albania,26,74.0,76.5,74.0,72.33333333333333,74.9090909090909,72.78260869565217,77.33333333333333,70.83333333333333,18.334578044898954,27.90909090909091,26
Jamaica,26,75.0,71.25,73.25,68.0,72.0909090909091,69.21739130434783,77.0,66.58333333333333,17.7942572141444,30.181818181818183,26
Mali,26,72.0,75.25,77.0,73.66666666666667,75.72727272727273,73.95652173913044,78.0,72.33333333333333,18.700960494193108,27.09090909090909,26
Russia,26,78.0,67.75,76.25,69.66666666666667,73.72727272727273,69.94444444444444,78.33333333333333,64.0,18.163527889467836,28.636363636363637,18
Central African Republic,26,78.0,73.0,72.25,71.5,72.25,72.25,73.66666666666667,72.25,16.660419999923214,27.25,4
Montenegro,26,71.0,73.75,67.5,71.0,71.36363636363636,67.91304347826087,77.0,64.75,17.688064840287215,28.363636363636363,25
Indonesia,26,78.0,72.25,64.33333333333333,62.0,70.0909090909091,68.07142857142857,74.66666666666667,60.666666666666664,17.381515942196227,25.363636363636363,14
Iran,26,68.0,68.0,70.66666666666667,78.0,71.0,71.0,74.33333333333333,71.0,16.916728384358617,29.5,6
Libya,26,78.0,72.0,74.0,73.33333333333333,73.33333333333333,73.33333333333333,73.33333333333333,73.33333333333333,16.548253436697504,30.0,3
Liberia,26,78.0,75.0,63.25,69.0,66.16666666666667,66.16666666666667,74.0,66.16666666666667,17.099799558847923,23.333333333333332,6
Gambia,26,78.0,66.25,73.0,74.33333333333333,71.54545454545455,68.78260869565217,76.33333333333333,66.25,18.167077998040046,25.545454545454547,26
Australia,26,78.0,72.0,73.0,70.33333333333333,72.72727272727273,71.21739130434783,75.33333333333333,69.83333333333333,17.722018402814918,28.545454545454547,26
Uzbekistan,26,77.0,72.5,65.0,68.5,69.4,69.4,73.0,69.4,17.23323724157764,23.6,5
Cabo Verde,26,74.0,70.5,70.0,72.0,71.72727272727273,68.69565217391305,75.0,65.91666666666667,17.86424740415264,26.90909090909091,26
Togo,26,77.0,70.75,64.0,76.33333333333333,71.27272727272727,67.21052631578948,77.0,61.625,17.751835875435198,27.636363636363637,19
Chile,26,77.0,74.75,74.75,74.0,75.0,73.56521739130434,76.33333333333333,72.25,18.137986213011622,30.90909090909091,26
Bulgaria,26,70.0,68.0,71.0,70.0,70.45454545454545,67.08695652173913,74.0,64.0,17.595144398177723,25.09090909090909,24
Israel,26,73.0,64.75,75.5,69.33333333333333,72.81818181818181,68.63636363636364,76.0,64.45454545454545,18.144268276942732,24.818181818181817,22
Burundi,26,77.0,71.0,64.0,68.66666666666667,68.66666666666667,68.66666666666667,68.66666666666667,68.66666666666667,16.57076242414378,25.666666666666668,3
Angola,26,71.0,74.0,70.5,73.66666666666667,73.0,70.1304347826087,76.0,67.5,18.001142081325437,27.90909090909091,26
Comoros,26,58.0,69.0,71.5,64.0,68.81818181818181,67.15384615384616,74.66666666666667,58.0,17.394854152903907,24.90909090909091,13
Luxembourg,26,75.0,65.75,68.5,63.0,67.63636363636364,65.73333333333333,73.66666666666667,60.5,17.11412138778577,26.818181818181817,15
Equatorial Guinea,26,67.0,69.5,67.0,64.0,65.9090909090909,65.9090909090909,73.33333333333333,65.9090909090909,16.882400072400365,25.90909090909091,11
Guinea-Bissau,26,76.0,69.0,70.25,73.66666666666667,71.18181818181819,67.78260869565217,74.0,64.66666666666667,17.50563925644743,28.272727272727273,25
Zimbabwe,26,76.0,68.5,68.75,63.0,67.54545454545455,64.625,72.66666666666667,58.2,16.92791418281584,26.181818181818183,16
Panama,26,72.0,69.5,66.66666666666667,67.33333333333333,68.9090909090909,66.46666666666667,72.66666666666667,59.75,16.87421767762801,27.636363636363637,15
Jordan,26,75.0,75.0,75.0,61.0,70.33333333333333,70.33333333333333,70.33333333333333,70.33333333333333,16.211130608041678,25.333333333333332,3
Dominican Republic,26,54.0,62.75,73.0,67.5,65.11111111111111,65.11111111111111,73.66666666666667,65.11111111111111,16.73786541552032,24.333333333333332,9
Suriname,26,72.0,71.25,71.25,69.66666666666667,71.54545454545455,69.47826086956522,74.0,67.58333333333333,17.5062632814131,30.636363636363637,26
Syria,26,75.0,68.5,63.5,70.0,67.72727272727273,64.92857142857143,72.33333333333333,54.666666666666664,16.551824289148154,27.727272727272727,14
Peru,26,72.0,72.75,72.0,72.0,72.45454545454545,71.65217391304348,73.66666666666667,70.91666666666667,17.456380819121357,32.45454545454545,26
Mauritania,26,69.0,58.666666666666664,65.0,65.0,62.9,62.9,69.66666666666667,62.9,16.38314868206627,23.0,10
Zambia,26,75.0,69.0,66.33333333333333,72.0,68.375,68.375,72.66666666666667,68.375,16.592775890296352,26.5,8
Malta,26,75.0,63.0,67.33333333333333,64.33333333333333,63.75,63.75,70.0,63.75,16.213405921671733,23.5,8
Haiti,26,69.0,69.0,67.5,68.66666666666667,69.27272727272727,66.57142857142857,73.0,56.666666666666664,16.782586173722024,29.272727272727273,14
Kenya,26,73.0,68.75,62.75,63.333333333333336,65.18181818181819,64.75,70.66666666666667,60.0,16.391932392633674,25.09090909090909,12
Honduras,26,73.0,68.0,69.0,66.66666666666667,67.63636363636364,67.63636363636364,72.66666666666667,67.63636363636364,16.661872432919147,26.363636363636363,11
Estonia,26,73.0,66.66666666666667,65.5,69.66666666666667,66.57142857142857,66.57142857142857,69.66666666666667,66.57142857142857,16.318993675124798,26.0,7
South Africa,26,73.0,70.75,66.5,67.0,68.18181818181819,65.25,72.33333333333333,58.8,16.999587918706222,24.272727272727273,16
Chad,26,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,15.096444681204078,27.0,1
Benin,26,73.0,63.333333333333336,62.666666666666664,71.0,65.66666666666667,65.66666666666667,71.0,65.66666666666667,16.378535064087515,25.88888888888889,9
United Arab Emirates,26,70.0,72.5,65.25,58.666666666666664,64.72727272727273,64.72727272727273,72.0,64.72727272727273,16.65488143485628,24.09090909090909,11
Congo,26,73.0,66.5,67.5,66.33333333333333,66.9090909090909,64.5625,71.33333333333333,59.4,16.696112580365615,26.454545454545453,16
Malaysia,26,73.0,73.0,70.0,71.5,71.5,71.5,71.5,71.5,15.623799493077952,25.0,2
Madagascar,26,72.0,66.5,71.33333333333333,65.0,68.66666666666667,68.66666666666667,71.33333333333333,68.66666666666667,16.012735246411598,27.833333333333332,6
Latvia,26,72.0,68.0,54.0,64.0,64.85714285714286,64.85714285714286,69.0,64.85714285714286,15.831080156294194,25.428571428571427,7
Bolivia,26,72.0,66.25,67.75,71.0,68.0,66.6086956521739,71.0,65.33333333333333,16.812991351965035,29.181818181818183,26
Cyprus,26,70.0,70.75,68.25,67.0,69.36363636363636,66.21739130434783,72.0,63.333333333333336,17.167167529092563,27.636363636363637,26
Philippines,26,72.0,67.75,69.33333333333333,63.0,67.75,67.75,69.33333333333333,67.75,15.702580358511794,26.25,4
Chinese Taipei,26,72.0,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,14.621986870259695,30.333333333333332,3
Tanzania,26,72.0,59.0,68.0,72.0,66.33333333333333,66.33333333333333,66.33333333333333,66.33333333333333,15.389321500009087,25.666666666666668,3
Sierra Leone,26,72.0,67.66666666666667,66.75,67.0,66.81818181818181,63.72222222222222,70.0,58.857142857142854,16.792569617195078,25.90909090909091,18
Bangladesh,26,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,14.731801689838349,27.0,1
Costa Rica,26,71.0,67.25,67.5,64.66666666666667,68.0909090909091,67.15384615384616,70.0,62.0,16.83349348935284,25.818181818181817,13
China PR,26,70.0,69.25,70.5,68.0,69.9090909090909,68.17391304347827,70.66666666666667,66.58333333333333,16.91582809174324,30.90909090909091,26
Guyana,26,71.0,64.5,63.75,58.0,63.142857142857146,63.142857142857146,66.66666666666667,63.142857142857146,15.511126350125648,24.857142857142858,7
Curacao,26,60.0,66.75,68.25,62.0,66.63636363636364,64.53333333333333,69.66666666666667,58.75,16.80999209967919,24.09090909090909,15
Guatemala,26,64.0,71.0,67.0,61.0,65.75,65.75,67.33333333333333,65.75,15.11023799953124,26.75,4
Lithuania,26,68.0,61.0,68.0,62.0,63.1,63.1,68.66666666666667,63.1,16.147168995578554,23.9,10
Bermuda,26,52.0,61.0,61.0,70.0,61.0,61.0,61.0,61.0,13.635188201437066,28.0,2
Azerbaijan,26,70.0,68.5,65.0,68.0,67.9090909090909,66.53333333333333,69.33333333333333,62.75,16.661872432919147,27.272727272727273,15
El Salvador,26,60.0,66.0,64.5,66.0,64.5,64.5,66.0,64.5,15.244625155788022,26.25,4
Palestine,26,69.0,66.5,65.66666666666667,69.0,66.5,66.5,68.66666666666667,66.5,15.65764639299599,26.0,4
Pakistan,26,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,14.77102238760702,22.0,1
Niger,26,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,14.557448378884015,23.0,1
Grenada,26,69.0,63.333333333333336,65.75,67.0,64.125,64.125,67.0,64.125,15.454507466814658,28.75,8
Uganda,26,69.0,66.75,64.0,62.0,64.85714285714286,64.85714285714286,67.33333333333333,64.85714285714286,15.59046307836746,26.0,7
India,26,67.0,66.5,65.5,66.0,66.45454545454545,65.17391304347827,67.66666666666667,64.0,16.388504471046392,29.545454545454547,26
Iraq,26,68.0,68.0,67.25,64.0,66.63636363636364,65.42857142857143,68.0,61.0,16.789763850926708,23.90909090909091,14
Vanuatu,26,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,13.623139877437296,31.0,1
Belarus,26,68.0,65.0,63.0,66.0,65.0,65.0,65.0,65.0,15.130577678252136,22.666666666666668,3
Andorra,26,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,13.997832948091215,23.0,1
Sri Lanka,26,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,14.077875591662238,25.0,1
Hong Kong,26,67.0,62.5,55.0,55.0,58.55555555555556,58.55555555555556,63.666666666666664,58.55555555555556,15.270631343386219,25.555555555555557,9
Namibia,26,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,13.790193775620484,27.0,1
Saint Lucia,26,66.0,63.5,66.0,64.33333333333333,64.33333333333333,64.33333333333333,64.33333333333333,64.33333333333333,14.70134249472477,24.666666666666668,3
Trinidad and Tobago,26,60.0,63.25,63.25,58.5,60.125,60.125,64.0,60.125,15.51020849800391,24.25,8
Cuba,26,66.0,65.5,65.0,65.5,65.5,65.5,65.5,65.5,14.360738188157574,26.5,2
Moldova,26,65.0,56.0,62.666666666666664,66.0,61.57142857142857,61.57142857142857,65.66666666666667,61.57142857142857,15.327335862038517,24.714285714285715,7
Montserrat,26,65.0,62.5,61.0,62.0,62.0,62.0,62.0,62.0,14.111905314512224,27.666666666666668,3
Antigua and Barbuda,26,65.0,65.0,60.0,56.0,60.25,60.25,61.666666666666664,60.25,14.31325155008416,26.0,4
Rwanda,26,64.0,63.5,63.5,63.5,63.5,63.5,63.5,63.5,14.375126917328105,22.5,2
Saint Kitts and Nevis,26,64.0,60.0,62.5,63.0,61.25,61.25,63.0,61.25,14.72175135802525,23.25,4
Faroe Islands,26,60.0,64.0,57.0,64.0,61.25,61.25,62.666666666666664,61.25,14.496079462646344,25.0,4
Lebanon,26,64.0,63.0,64.0,62.0,63.0,63.0,63.0,63.0,14.360738188157574,25.5,2
Barbados,26,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,13.910821646859095,23.0,1
Malawi,26,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,14.077875591662238,24.0,2
Somalia,26,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,13.122365377402328,27.0,1
Thailand,26,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,13.26212705890841,25.0,1
Tajikistan,26,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,13.76421831620775,20.0,1
New Caledonia,26,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.959846800844963,25.0,1
Puerto Rico,26,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,13.217675375388819,22.0,1
Afghanistan,26,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,12.429220196836383,27.0,1
Liechtenstein,26,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,13.017005083966255,19.0,1
Yemen,26,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,12.706850963741102,20.5,2
Gibraltar,26,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,12.154784614286667,19.0,1
